id,target_index,step_idx,step_token_count,correct_letter,cot_prediction,nocot_prediction,full_prediction,removed_prediction,removed_flips_full_prediction,removed_flips_cot_prediction,reference_prediction,full_reference_prob,removed_reference_prob,reference_prob_drop,full_margin,removed_margin,margin_drop,correct_prob_drop,importance_score,question,step_text
Mercury_400877,42,1,17,C,2,2,2,0,1,1,2,0.8034524917602539,0.20919649302959442,0.5942559987306595,0.6241780072450638,0.15377981960773468,0.4703981876373291,0.5942559987306595,0.5942559987306595,"What is the mass of a carbon atom that has 6 protons, 7 neutrons, and 6 electrons?",The mass of a proton is approximately 1 atomic mass unit (amu).
MCAS_2005_5_25,82,9,26,C,2,2,2,1,1,1,2,0.7152383923530579,0.12182308733463287,0.593415305018425,0.45211684703826904,0.09405487775802612,0.3580619692802429,0.593415305018425,0.593415305018425,"When the temperature of a sample of 25 water is -5°C, the water is","Since -5°C is below the freezing point of water (0°C), the water is in a solid state."
MCAS_2002_8_11,23,7,21,C,2,1,2,0,1,1,2,0.8390244841575623,0.2462003231048584,0.5928241610527039,0.7254748716950417,0.2750057578086853,0.45046911388635635,0.5928241610527039,0.5928241610527039,"A glass of water at 110°F is placed in a room next to a glass of water that is 50°F. The temperature of the room is 73°F at all times. If the two glasses were left in the room overnight, the temperature for both glasses of water the next day would be approximately","Since both glasses are in the same room, they will eventually reach thermal equilibrium with the room temperature."
Mercury_7027160,150,5,17,C,2,2,2,2,0,0,2,0.9580516219139099,0.36684274673461914,0.5912088751792908,0.9291209690272808,0.0,0.9291209690272808,0.5912088751792908,0.5912088751792908,A brand of fertilizer claims that it contains all the chemicals a plant needs for rapid growth. It may be inferred that the fertilizer includes all these ingredients except,Carbohydrates are not considered essential nutrients for plant growth.
Mercury_7214340,246,0,3,A,0,0,0,0,0,0,0,0.9972792267799377,0.4064580202102661,0.5908212065696716,0.9959560562856495,0.0,0.9959560562856495,0.5908212065696716,0.5908212065696716,Two cities are located only 50 kilometers apart and yet the cities have different climates. Which of these factors is the most likely cause of this difference in climate?,1.
Mercury_SC_400708,200,1,24,C,2,2,2,1,1,1,2,0.9920758008956909,0.40267106890678406,0.5894047319889069,0.9868698650971055,0.0,0.9868698650971055,0.5894047319889069,0.5894047319889069,Gas and oil come from deposits of petroleum deep within the earth. What caused these deposits to form?,"We know that gas and oil are fossil fuels, which are formed from the remains of ancient plants and animals."
AKDE&ED_2008_8_53,208,3,34,C,2,3,2,0,1,1,2,0.8240439891815186,0.23700886964797974,0.5870351195335388,0.7125217616558075,0.08643615245819092,0.6260856091976166,0.5870351195335388,0.5870351195335388,Which statement explains why most salmon leave salt water and return to fresh water?,"This behavior is not learned but rather instinctual, as salmon are born in fresh water and migrate to the ocean to grow before returning to fresh water to spawn."
Mercury_7166425,17,5,14,B,1,1,1,0,1,1,1,0.6003658175468445,0.01654321514070034,0.5838226024061441,0.2127404808998108,0.4446559548377991,-0.23191547393798828,0.5838226024061441,0.5838226024061441,"Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?",She pours the hot tea into a pitcher full of ice.
Mercury_SC_413439,220,4,3,A,0,0,0,2,1,1,0,0.9238106608390808,0.344406396150589,0.5794042646884918,0.885680440813303,0.2990294396877289,0.5866510011255741,0.5794042646884918,0.5794042646884918,Which investigation will best test the effects of gravity on moving objects?,3.
Mercury_7166425,17,3,9,B,1,1,1,0,1,1,1,0.6003658175468445,0.021016361191868782,0.5793494563549757,0.2127404808998108,0.4399345815181732,-0.22719410061836243,0.5793494563549757,0.5793494563549757,"Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?",She needs to cool the hot tea quickly.
Mercury_7166425,17,1,17,B,1,1,1,0,1,1,1,0.6003658175468445,0.022098517045378685,0.5782673005014658,0.2127404808998108,0.5221374481916428,-0.30939696729183197,0.5782673005014658,0.5782673005014658,"Molly was making iced tea by putting tea bags in boiling water. She needed to cool the hot tea quickly, so she poured it into a pitcher full of ice. Which best describes the flow of thermal energy?",Molly is making iced tea by putting tea bags in boiling water.
Mercury_405947,141,1,15,C,2,2,2,0,1,1,2,0.7676418423652649,0.19050469994544983,0.5771371424198151,0.6342457085847855,0.47442200779914856,0.1598237007856369,0.5771371424198151,0.5771371424198151,Cars were once assembled completely by hand. Industrial robots now assemble many car parts. What is a positive effect of using robots?,The question asks for a positive effect of using robots in car assembly.
Mercury_405947,141,3,15,C,2,2,2,0,1,1,2,0.7676418423652649,0.19050469994544983,0.5771371424198151,0.6342457085847855,0.47442200779914856,0.1598237007856369,0.5771371424198151,0.5771371424198151,Cars were once assembled completely by hand. Industrial robots now assemble many car parts. What is a positive effect of using robots?,We need to evaluate each choice and determine if it is a positive effect.
Mercury_7024465,168,1,25,A,0,0,0,2,1,1,0,0.6483555436134338,0.0720006600022316,0.5763548836112022,0.4625985622406006,0.5306978225708008,-0.0680992603302002,0.5763548836112022,0.5763548836112022,The handle of a frying pan is often coated in rubber because rubber provides,The handle of a frying pan needs to be safe to touch and not get hot when the pan is heated.
TIMSS_2003_4_pg7,161,1,23,D,3,3,3,0,1,1,3,0.6336658000946045,0.06219565123319626,0.5714701488614082,0.4734499901533127,0.6260299384593964,-0.15257994830608368,0.5714701488614082,0.5714701488614082,"If you throw each one of these things away, which will decay fastest?","A glass bottle (A) is made of glass, which is a non-biodegradable material."
AKDE&ED_2008_4_19,33,5,23,C,2,2,2,0,1,1,2,0.7855376601219177,0.21526074409484863,0.5702769160270691,0.6102605164051056,0.5360730290412903,0.07418748736381531,0.5702769160270691,0.5702769160270691,Which statement describes a positive effect of a scientific discovery?,"Option (B) states that it takes a long time to be useful, which is not a positive effect either."
Mercury_SC_401766,180,9,13,A,0,0,0,1,1,1,0,0.7402001023292542,0.17093202471733093,0.5692680776119232,0.5750391334295273,0.5951321423053741,-0.020093008875846863,0.5692680776119232,0.5692680776119232,Which is the best example of an object that refracts light?,"Television sets emit light, but they do not refract it."
MEA_2010_8_1,75,5,24,A,2,0,2,0,1,1,2,0.6565704345703125,0.08794373273849487,0.5686267018318176,0.41503164172172546,0.0871826708316803,0.32784897089004517,-0.15259766578674316,0.5686267018318176,Which objects in our solar system give off their own light?,"Some planets, like Jupiter and Saturn, emit their own light because they have their own internal heat sources."
Mercury_7252753,232,9,19,A,0,0,0,1,1,1,0,0.6941790580749512,0.12722641229629517,0.566952645778656,0.5392867773771286,0.6049111485481262,-0.06562437117099762,0.566952645778656,0.566952645778656,Some bacteria use iron found in their systems as a means to guide their movement. Which stimulus most likely triggers this movement mechanism?,"Therefore, the most likely stimulus that triggers this movement mechanism is (A) magnetism."
Mercury_7221655,100,6,22,C,2,2,2,0,1,1,2,0.9238190054893494,0.36439111828804016,0.5594278872013092,0.8778247684240341,0.10349631309509277,0.7743284553289413,0.5594278872013092,0.5594278872013092,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?","While this may be true, it doesn't directly address the reasons why people choose to use electric cars."
Mercury_7016765,69,5,14,A,2,1,2,0,1,1,2,0.5705991983413696,0.017722096294164658,0.552877102047205,0.22451326251029968,0.949871513992548,-0.7253582514822483,-0.6215076744556427,0.552877102047205,What is the primary cause of rainstorms?,The formation of water droplets is a result of cooling.
Mercury_7212993,14,3,21,C,2,2,2,2,0,0,2,0.9991384744644165,0.4466121196746826,0.5525263547897339,0.9987081029976252,0.0987902581691742,0.899917844828451,0.5525263547897339,0.5525263547897339,Which of these gases is the most abundant greenhouse gas in the lower atmosphere of Earth?,"The options given are ozone, methane, water vapor, and carbon dioxide."
MCAS_2005_5_25,82,5,30,C,2,2,2,0,1,1,2,0.7152383923530579,0.16422003507614136,0.5510183572769165,0.45211684703826904,0.5717630386352539,-0.11964619159698486,0.5510183572769165,0.5510183572769165,"When the temperature of a sample of 25 water is -5°C, the water is","At standard atmospheric pressure (1 atm), water freezes at 0°C and boils at 100°C."
MCAS_2014_8_20,93,14,17,A,0,0,0,0,0,0,0,0.9999175071716309,0.4516237676143646,0.5482937395572662,0.9998660665514763,0.17770010232925415,0.8221659642222221,0.5482937395572662,0.5482937395572662,The students in a class would like to make 20 paper sailboats for a race. The students will select one design and collect the materials they need to construct the boats. Which of the following is the best way for the students to be sure the paper sailboats will float without tipping over in the water?,Option (D) involves testing the strength of each material used to construct the boats.
Mercury_SC_406725,223,1,16,A,0,0,0,1,1,1,0,0.6387009620666504,0.0926196500658989,0.5460813120007515,0.4557100683450699,0.7861311510205269,-0.330421082675457,0.5460813120007515,0.5460813120007515,"A student wants to know how long it takes mold to form on bread. After preparing the bread for the investigation, what should the student most likely do next?",The student wants to know how long it takes mold to form on bread.
Mercury_7136885,72,9,20,B,1,1,1,2,1,1,1,0.6728455424308777,0.12952379882335663,0.5433217436075211,0.4800720661878586,0.0,0.4800720661878586,0.5433217436075211,0.5433217436075211,"Some scientists predict that as greenhouse gases change the climate of Earth, the number and strength of hurricanes will increase. In order for this to occur, the climate change would have to affect Earth by changing the",The question asks which aspect of the climate change would have to change to affect hurricanes.
Mercury_7086748,243,13,31,A,0,0,0,1,1,1,0,0.6024637818336487,0.059748705476522446,0.5427150763571262,0.3178800344467163,0.5193448066711426,-0.20146477222442627,0.5427150763571262,0.5427150763571262,Which of these is most necessary for the production of geothermal energy?,"Warm climate (D) is not directly related to geothermal energy production, as it depends on the heat from the Earth's core."
Mercury_7075040,201,3,11,C,2,2,2,3,1,1,2,0.548656702041626,0.011452922597527504,0.5372037794440985,0.28948959708213806,0.1220649778842926,0.16742461919784546,0.5372037794440985,0.5372037794440985,"Although the scientific method states that conclusions should be based on evidence, scientists do not always agree on the conclusions because",Scientists do not always agree on the conclusions.
Mercury_7075040,201,5,12,C,2,2,2,3,1,1,2,0.548656702041626,0.011452922597527504,0.5372037794440985,0.28948959708213806,0.1220649778842926,0.16742461919784546,0.5372037794440985,0.5372037794440985,"Although the scientific method states that conclusions should be based on evidence, scientists do not always agree on the conclusions because",We need to find the reason for this disagreement.
Mercury_406136,225,3,20,A,0,0,0,2,1,1,0,0.6079137325286865,0.0709943100810051,0.5369194224476814,0.43374352157115936,0.793893463909626,-0.36014994233846664,0.5369194224476814,0.5369194224476814,"Students watched a bird fly to and from a large bush every few minutes. The students told their teacher, ""The bird has a nest in that bush."" This statement is an example of","Based on these observations, the students made a conclusion that the bird has a nest in that bush."
MCAS_2005_9_17,247,3,8,C,2,2,2,2,0,0,2,0.956626832485199,0.4243462085723877,0.5322806239128113,0.9195343852043152,0.09386506676673889,0.8256693184375763,0.5322806239128113,0.5322806239128113,Five bowling balls are lined up touching one another on a smooth surface. Striking the first ball with a hammer makes the fifth ball move away from the group. The force of the hammer was transmitted through the line of balls as what type of wave?,The force causes the balls to move.
Mercury_7215828,113,3,20,A,0,0,0,1,1,1,0,0.7804158926010132,0.24967627227306366,0.5307396203279495,0.5830958485603333,0.09105589985847473,0.4920399487018585,0.5307396203279495,0.5307396203279495,"Which substance, when mixed with water, will produce the best conductor of electricity?",A good conductor of electricity is a material that allows electric current to flow through it easily.
Mercury_SC_402638,222,9,33,A,2,2,2,1,1,1,2,0.536944568157196,0.009086048230528831,0.5278585199266672,0.21127119660377502,0.8675536252558231,-0.6562824286520481,0.26642489805817604,0.5278585199266672,"The following mountain ranges: the Alps, Appalachians, and Himalayas are formed from",Plate tectonics is the theory that explains the movement of the Earth's lithospheric plates and the associated geological phenomena.
Mercury_SC_415473,234,1,8,C,0,2,0,1,1,1,0,0.8277451992034912,0.30274537205696106,0.5249998271465302,0.7405015006661415,0.19639736413955688,0.5441041365265846,-0.05464283376932144,0.5249998271465302,A young ocean animal has two parents. Each of the parents has eight arms. How many arms does the young animal most likely have?,The young ocean animal has two parents.
Mercury_7206938,177,2,3,A,0,0,0,3,1,1,0,0.5244783163070679,0.00037997280014678836,0.5240983435069211,0.11601418256759644,0.9992091723834164,-0.88319498981582,0.5240983435069211,0.5240983435069211,The melting point of a compound was measured by three different scientists. It is acceptable for the scientists to display the same data differently because,2.
MCAS_2006_9_43,88,4,25,C,2,1,2,3,1,1,2,0.7622427344322205,0.24613408744335175,0.5161086469888687,0.6297848224639893,0.06990833580493927,0.55987648665905,0.5161086469888687,0.5161086469888687,A pitcher throws a 0.15 kg baseball at 43 40 m/s towards the catcher. What is the momentum of the baseball while moving at 40 m/s?,"Plugging in the values, we get p = 0.15 kg * 40 m/s."
MEA_2010_8_1,75,7,16,A,2,0,2,0,1,1,2,0.6565704345703125,0.1487627476453781,0.5078076869249344,0.41503164172172546,0.07893788814544678,0.3360937535762787,-0.11532452702522278,0.5078076869249344,Which objects in our solar system give off their own light?,Comets do not emit their own light; they reflect light from the Sun.
MEA_2014_8_10,166,9,14,C,2,2,2,0,1,1,2,0.5200278162956238,0.012852557003498077,0.5071752592921257,0.11502975225448608,0.617735430598259,-0.5027056783437729,0.5071752592921257,0.5071752592921257,What are two resources in terrestrial biomes that most vertebrates (animals with backbones) compete for?,Nesting areas are essential for reproduction and raising offspring.
Mercury_405136,117,6,3,C,2,2,2,0,1,1,2,0.511080265045166,0.004449115134775639,0.5066311499103904,0.11305055022239685,0.7005167752504349,-0.587466225028038,0.5066311499103904,0.5066311499103904,Which statement is true about rocks?,4.
Mercury_SC_413439,220,3,16,A,0,0,0,0,0,0,0,0.9238106608390808,0.4172048568725586,0.5066058039665222,0.885680440813303,0.0,0.885680440813303,0.5066058039665222,0.5066058039665222,Which investigation will best test the effects of gravity on moving objects?,Gravity is a force that pulls objects toward the center of the Earth.
Mercury_400407,37,7,25,B,1,1,1,1,0,0,1,0.9837386608123779,0.48591482639312744,0.4978238344192505,0.9697063835337758,0.10748398303985596,0.8622224004939198,0.4978238344192505,0.4978238344192505,Which statement is true about the solar system?,"The solid planets are not much larger than the gas planets; in fact, the gas planets are much larger."
Mercury_SC_401277,81,15,35,C,2,2,2,1,1,1,2,0.4862641990184784,0.0014783971710130572,0.48478580184746534,0.19133004546165466,0.9693168997764587,-0.7779868543148041,0.48478580184746534,0.48478580184746534,Some marine organisms living deep in the ocean can produce their own light. The light they produce is most likely used for which of these activities?,"Escaping predators (D) can also be a reason for bioluminescence, as some organisms use it to confuse or deter predators."
Mercury_7086748,243,3,20,A,0,0,0,1,1,1,0,0.6024637818336487,0.12257813662290573,0.47988564521074295,0.3178800344467163,0.5479950904846191,-0.23011505603790283,0.47988564521074295,0.47988564521074295,Which of these is most necessary for the production of geothermal energy?,This energy is primarily produced by the natural decay of radioactive materials in the Earth's core.
Mercury_7212818,163,4,25,B,1,1,1,1,0,0,1,0.9994957447052002,0.520259439945221,0.47923630475997925,0.9992346178914886,0.27450625598430634,0.7247283619071823,0.47923630475997925,0.47923630475997925,Scientists present the results of their investigations to others for review because,"This is a valid reason for presenting results to others, as it allows for critical evaluation and discussion of alternative interpretations."
Mercury_7215828,113,11,27,A,0,0,0,1,1,1,0,0.7804158926010132,0.3064652383327484,0.47395065426826477,0.5830958485603333,0.3423216640949249,0.24077418446540833,0.47395065426826477,0.47395065426826477,"Which substance, when mixed with water, will produce the best conductor of electricity?","Granulated sugar (sucrose) does not dissociate into ions in water, so it will not conduct electricity."
Mercury_400877,42,9,53,C,2,2,2,0,1,1,2,0.8034524917602539,0.330007940530777,0.47344455122947693,0.6241780072450638,0.2865280210971832,0.33764998614788055,0.47344455122947693,0.47344455122947693,"What is the mass of a carbon atom that has 6 protons, 7 neutrons, and 6 electrons?","So, the mass of this carbon atom is (6 protons * 1 amu/proton) + (7 neutrons * 1 amu/neutron) = 6 amu + 7 amu = 13 amu."
Mercury_183820,126,3,33,A,0,0,0,1,1,1,0,0.4874271750450134,0.020188575610518456,0.46723859943449497,0.10781851410865784,0.9525515381246805,-0.8447330240160227,0.46723859943449497,0.46723859943449497,Which element below is found in the smallest quantity in most living things?,We can eliminate options (B) and (C) because carbon and nitrogen are essential elements for life and are present in large quantities in living organisms.
TIMSS_2007_8_pg60,174,8,3,C,2,3,2,3,1,1,2,0.5613323450088501,0.09919919818639755,0.46213314682245255,0.2961777150630951,0.23412370681762695,0.06205400824546814,0.46213314682245255,0.46213314682245255,Which of the following animals have been on Earth for the longest period of time?,5.
Mercury_SC_400046,203,1,32,B,1,1,1,3,1,1,1,0.46092402935028076,1.1476704457891174e-05,0.46091255264582287,0.05415999889373779,0.9996502976864576,-0.9454902987927198,0.46091255264582287,0.46091255264582287,Which characteristic explains why powdered tea becomes a solution when mixed with water?,"A solution is a homogeneous mixture where the solute (in this case, powdered tea) is evenly distributed within the solvent (water)."
Mercury_7064575,114,13,25,B,1,1,1,1,0,0,1,0.9306567907333374,0.4702008068561554,0.460455983877182,0.8711618967354298,0.24809366464614868,0.6230682320892811,0.460455983877182,0.460455983877182,Coal-powered plants are designed specifically to convert,"The turbine is connected to a generator, which converts the mechanical energy of the spinning turbine into electrical energy."
Mercury_7212678,57,3,14,A,0,0,0,0,0,0,0,0.9730086326599121,0.5158689022064209,0.4571397304534912,0.9591294107958674,0.06061619520187378,0.8985132155939937,0.4571397304534912,0.4571397304534912,A bar magnet was moved quickly back and forth in a coil of copper wire. The ends of the wire were connected to a small lightbulb. Which of the following was the device created for?,The ends of the wire were connected to a small lightbulb.
MEA_2010_8_1,75,2,3,A,2,0,2,0,1,1,2,0.6565704345703125,0.199808731675148,0.4567617028951645,0.41503164172172546,0.34332768619060516,0.0717039555311203,-0.30159762501716614,0.4567617028951645,Which objects in our solar system give off their own light?,2.
Mercury_SC_408547,2,1,21,C,2,2,2,0,1,1,2,0.8172223567962646,0.361065536737442,0.45615682005882263,0.6752104163169861,0.23423084616661072,0.44097957015037537,0.45615682005882263,0.45615682005882263,The end result in the process of photosynthesis is the production of sugar and oxygen. Which step signals the beginning of photosynthesis?,The end result of photosynthesis is the production of sugar (glucose) and oxygen.
Mercury_7086695,182,3,36,C,2,2,2,0,1,1,2,0.6983577609062195,0.2432980239391327,0.4550597369670868,0.4414462745189667,0.4180544912815094,0.023391783237457275,0.4550597369670868,0.4550597369670868,Which process is included in the formation of both metamorphic and sedimentary rock?,"Sedimentary rocks are formed from the accumulation and lithification of sediments, which can be derived from weathering and erosion of pre-existing rocks."
MCAS_2004_9_2,102,14,20,A,0,0,0,0,0,0,0,0.9880650639533997,0.5349680185317993,0.45309704542160034,0.9770886516198516,0.2822670042514801,0.6948216473683715,0.45309704542160034,0.45309704542160034,Lasers are used in surgery for,Disinfecting instruments (D) is not a primary use of lasers in surgery.
Mercury_7168805,8,1,20,B,0,1,0,2,1,1,0,0.6939484477043152,0.2414129078388214,0.4525355398654938,0.46865636110305786,0.10984081029891968,0.3588155508041382,0.059371575713157654,0.4525355398654938,Farmers in Wyoming were concerned because some of their chickens were being preyed upon by hawks that lived in areas around their ranches. The farmers grouped together and hunted the hawks until they were no longer in their area. Which would most likely happen next?,"The farmers hunted the hawks, which are predators of the chickens."
Mercury_400500,131,1,12,C,2,2,2,0,1,1,2,0.4873964190483093,0.035346467047929764,0.45204995200037956,0.10781171917915344,0.8715446330606937,-0.7637329138815403,0.45204995200037956,0.45204995200037956,Which set of elements contains only metals?,We need to identify the set that contains only metals.
Mercury_7043820,228,5,19,B,1,1,1,0,1,1,1,0.5109958052635193,0.06057923287153244,0.45041657239198685,0.2010611891746521,0.5733346790075302,-0.3722734898328781,0.45041657239198685,0.45041657239198685,"When cold temperatures are produced in a chemical reaction, the reaction is known as","In chemistry, reactions that absorb heat are called endothermic reactions."
Mercury_7086695,182,7,42,C,2,2,2,0,1,1,2,0.6983577609062195,0.24855220317840576,0.4498055577278137,0.4414462745189667,0.1612410843372345,0.2802051901817322,0.4498055577278137,0.4498055577278137,Which process is included in the formation of both metamorphic and sedimentary rock?,"Recrystallization is a process that occurs during the formation of metamorphic rocks, as minerals in the original rock change their crystal structure and size due to high temperature and pressure."
Mercury_400500,131,13,33,C,2,2,2,1,1,1,2,0.4873964190483093,0.03840676322579384,0.4489896558225155,0.10781171917915344,0.14631423354148865,-0.038502514362335205,0.4489896558225155,0.4489896558225155,Which set of elements contains only metals?,"Phosphorus (D), nitrogen (D), and oxygen (D) are all nonmetals, so option (D) is not correct."
TIMSS_1995_8_N2,167,1,34,B,1,1,1,0,1,1,1,0.4552765190601349,0.006632133852690458,0.44864438520744443,0.10070681571960449,0.9776638303883374,-0.8769570146687329,0.44864438520744443,0.44864438520744443,Which of these meals would give you most of the nutrients that you need?,"Meat, milk, and a piece of chocolate (A) provide protein, calcium, and sugar, but lack essential vitamins and fiber."
LEAP_2007_8_10417,110,9,25,A,0,0,0,3,1,1,0,0.5557113289833069,0.10813838243484497,0.4475729465484619,0.2932118773460388,0.255713626742363,0.03749825060367584,0.4475729465484619,0.4475729465484619,"In pea plants, the trait for round seeds is dominant over the trait for wrinkled seeds. If a pure dominant plant with round seeds is crossed with a plant with wrinkled seeds, what can be predicted about the offspring plants?",The possible combinations for the offspring are Rr (round seeds) and rr (wrinkled seeds).
Mercury_SC_401277,81,13,27,C,2,2,2,0,1,1,2,0.4862641990184784,0.042227476835250854,0.44403672218322754,0.19133004546165466,0.4175465255975723,-0.22621648013591766,0.44403672218322754,0.44403672218322754,Some marine organisms living deep in the ocean can produce their own light. The light they produce is most likely used for which of these activities?,Attracting prey (C) is a common reason for bioluminescence in deep-sea creatures.
Mercury_SC_402120,47,9,15,C,2,2,2,0,1,1,2,0.8395761251449585,0.3955721855163574,0.4440039396286011,0.693679690361023,0.17998194694519043,0.5136977434158325,0.4440039396286011,0.4440039396286011,Which tool would be best to use to determine how long it takes a cup of water to boil?,"A thermometer (D) is used to measure temperature, not time."
Mercury_SC_401277,81,7,30,C,2,2,2,0,1,1,2,0.4862641990184784,0.04319959878921509,0.4430646002292633,0.19133004546165466,0.8122177794575691,-0.6208877339959145,0.4430646002292633,0.4430646002292633,Some marine organisms living deep in the ocean can produce their own light. The light they produce is most likely used for which of these activities?,"The purpose of bioluminescence in these organisms is usually related to communication, camouflage, or attracting prey."
MEA_2014_8_10,166,8,3,C,2,2,2,0,1,1,2,0.5200278162956238,0.08361131697893143,0.43641649931669235,0.11502975225448608,0.7096708342432976,-0.5946410819888115,0.43641649931669235,0.43641649931669235,What are two resources in terrestrial biomes that most vertebrates (animals with backbones) compete for?,5.
Mercury_7043820,228,4,3,B,1,1,1,0,1,1,1,0.5109958052635193,0.0747186541557312,0.4362771511077881,0.2010611891746521,0.5507314801216125,-0.34967029094696045,0.4362771511077881,0.4362771511077881,"When cold temperatures are produced in a chemical reaction, the reaction is known as",3.
MEA_2014_8_10,166,6,3,C,2,2,2,0,1,1,2,0.5200278162956238,0.08595187962055206,0.4340759366750717,0.11502975225448608,0.7295368760824203,-0.6145071238279343,0.4340759366750717,0.4340759366750717,What are two resources in terrestrial biomes that most vertebrates (animals with backbones) compete for?,4.
Mercury_7043820,228,2,3,B,1,1,1,0,1,1,1,0.5109958052635193,0.07798033952713013,0.43301546573638916,0.2010611891746521,0.6112890094518661,-0.41022782027721405,0.43301546573638916,0.43301546573638916,"When cold temperatures are produced in a chemical reaction, the reaction is known as",2.
MCAS_2003_8_11,9,5,32,A,0,0,0,2,1,1,0,0.4335178732872009,0.006688393652439117,0.4268294796347618,0.0,0.9859572276473045,-0.9859572276473045,0.4268294796347618,0.4268294796347618,Copper is an element that is used in electrical wires. What is the smallest unit of copper that still maintains the characteristics of copper?,"Electrons, nuclei, and protons are subatomic particles that make up atoms, but they do not maintain the characteristics of the element on their own."
Mercury_SC_402638,222,1,19,A,2,2,2,0,1,1,2,0.536944568157196,0.11237607151269913,0.4245684966444969,0.21127119660377502,0.7179770097136497,-0.5067058131098747,-0.5046797096729279,0.4245684966444969,"The following mountain ranges: the Alps, Appalachians, and Himalayas are formed from","The Alps, Appalachians, and Himalayas are all mountain ranges."
MCAS_2004_9_2,102,11,20,A,0,0,0,0,0,0,0,0.9442688822746277,0.5220187902450562,0.42225009202957153,0.9076556041836739,0.20539838075637817,0.7022572234272957,0.42225009202957153,0.42225009202957153,Lasers are used in surgery for,Stitching wounds (C) is not a typical use of lasers in surgery.
TIMSS_1995_8_J1,145,1,17,C,2,2,2,0,1,1,2,0.45441311597824097,0.03521640598773956,0.4191967099905014,0.10051581263542175,0.8683377020061016,-0.7678218893706799,0.4191967099905014,0.4191967099905014,Which BEST describes the surface of the Earth over billions of years?,The Earth's surface is dynamic and constantly changing due to various geological processes.
Mercury_7043820,228,0,3,B,1,1,1,0,1,1,1,0.5109958052635193,0.09245067834854126,0.418545126914978,0.2010611891746521,0.5306978225708008,-0.3296366333961487,0.418545126914978,0.418545126914978,"When cold temperatures are produced in a chemical reaction, the reaction is known as",1.
TIMSS_1995_8_J1,145,7,29,C,2,2,2,0,1,1,2,0.45441311597824097,0.03652120754122734,0.4178919084370136,0.10051581263542175,0.9053731448948383,-0.8048573322594166,0.4178919084370136,0.4178919084370136,Which BEST describes the surface of the Earth over billions of years?,"New mountains can form through tectonic activity, but this process is not continuous and does not happen at the same rate as erosion."
Mercury_409301,196,7,17,B,0,1,0,3,1,1,0,0.464139461517334,0.046570971608161926,0.41756848990917206,0.0,0.8888320177793503,-0.8888320177793503,0.034276108257472515,0.41756848990917206,"The gravitational pull between the Moon and Earth affects conditions here on Earth even though the Moon has about 1/80 the mass and about 1/4 the diameter of Earth. If the Moon was about the same size and mass of Earth, which would most likely occur?",A greater distance would result in a weaker gravitational pull between the two objects.
MEA_2010_8_1,75,6,3,A,2,0,2,0,1,1,2,0.6565704345703125,0.2391025573015213,0.4174678772687912,0.41503164172172546,0.2670775502920151,0.1479540914297104,-0.26464131474494934,0.4174678772687912,Which objects in our solar system give off their own light?,4.
Mercury_7068513,52,1,26,A,0,0,0,1,1,1,0,0.6866053342819214,0.2725273370742798,0.4140779972076416,0.4340173304080963,0.0774046778678894,0.3566126525402069,0.4140779972076416,0.4140779972076416,Which geologic process most likely caused the formation of the Mount St. Helens Volcano?,Mount St. Helens is a volcano located in the Cascade Range of the Pacific Northwest region of the United States.
MEA_2010_8_1,75,4,3,A,2,0,2,0,1,1,2,0.6565704345703125,0.24278143048286438,0.4137890040874481,0.41503164172172546,0.27118685841560364,0.14384478330612183,-0.272429496049881,0.4137890040874481,Which objects in our solar system give off their own light?,3.
MCAS_2014_8_20,93,12,26,A,0,0,0,0,0,0,0,0.9471225738525391,0.5349679589271545,0.4121546149253845,0.9103986471891403,0.2822669744491577,0.6281316727399826,0.4121546149253845,0.4121546149253845,The students in a class would like to make 20 paper sailboats for a race. The students will select one design and collect the materials they need to construct the boats. Which of the following is the best way for the students to be sure the paper sailboats will float without tipping over in the water?,"This is related to the boat's capacity, but it doesn't directly address the issue of stability and buoyancy."
Mercury_7056298,184,3,31,A,0,0,0,0,0,0,0,0.9997689127922058,0.5899385213851929,0.40983039140701294,0.9995893940940732,0.23212271928787231,0.7674666748062009,0.40983039140701294,0.40983039140701294,"During an experiment on aerobic cellular respiration, a biologist limits the amount of phosphorous available to a cell culture. How might this affect the cell?","By limiting the amount of phosphorous available to the cell culture, the cells would have less phosphorous to use in the production of ATP."
Mercury_7132020,165,6,3,A,0,0,0,0,0,0,0,0.8753064870834351,0.46588677167892456,0.4094197154045105,0.7707660347223282,0.0,0.7707660347223282,0.4094197154045105,0.4094197154045105,Which part of an atom has the least mass?,4.
Mercury_SC_400046,203,2,3,B,1,1,1,0,1,1,1,0.46092402935028076,0.05489394813776016,0.4060300812125206,0.05415999889373779,0.05400693416595459,0.00015306472778320312,0.4060300812125206,0.4060300812125206,Which characteristic explains why powdered tea becomes a solution when mixed with water?,2.
